Aff,Neg,Judging,Win,Points/Ranks,Ranks
"West Virginia IT																				Ingram & Thompson","Miami AL																				Appel & Liu","Kozak, Chris",Neg,"3											28.6																					Ingram																																								 4											28.5																					Thompson																																								 1											28.8																					Appel																																								 2											28.7																					Liu",
"George Mason CL																				Clarke & Lowery","United States Military KC																				Kreher & Copeland","English, Eric",Aff,"1											28.5																					Clarke																																								 2											28.4																					Lowery																																								 3											28.1																					Kreher																																								 4											28																					Rosende",
"James Madison MB																				Mingo & Bergstrom","Mary Washington HM																				Huebler & Meldrum","Decker, Warren",Aff,"1											27																					Mingo																																								 2											26.5																					Bergstrom																																								 3											26.4																					Huebler																																								 4											26.3																					Meldrum",
"Florida AS																				Alexis & Shukla","Liberty BT																				Bishop & Thomas","Bleyle, Brittney",Neg,"1											28.8																					Alexis																																								 4											28.5																					Shukla																																								 3											28.6																					Bishop																																								 2											28.7																					Thomas",
"Boston College CN																				Casey & Nouse","Binghamton EL																				Ello & Lewis","Mihelcic, Zeke",Aff,"1											28.9																					Casey																																								 4											27.6																					Nouse																																								 2											27.9																					Ello																																								 3											27.8																					Lewis",
"Vanderbilt JN																				James & Newell","Samford BN																				Brooks & Nikont","Crane, Leonora",Neg,"4											28.1																					James																																								 3											28.3																					Newell																																								 1											28.6																					Brooks																																								 2											28.4																					Nikont",
"Wayne State HW																				Haran & Williams","George Mason CS																				Colligan & Shoja","Crenshaw, Michael",Aff,"1											29.3																					Haran																																								 2											29																					Williams																																								 4											28.5																					Colligan																																								 3											28.6																					Shoja",
"Liberty MS																				Meinerding & Sohasky","Boston College BC																				Bilak & Coles","Galloway, Ryan",Aff,"1											29																					Meinerding																																								 3											28.4																					Sohasky																																								 4											28.3																					Bilak																																								 2											28.9																					Coles",
