Aff,Neg,Judging,Win
"Louisville BG																				Brown & Gordon","San Francisco State HW																				Hay & Weber","Ajisafe, Jide																													Stevenson, Richard Ryan																													Stout, Daniel","Aff																																																		Aff																																																		Aff"
