Aff,Neg,Judging,Win
"Georgia RS																				Ramanan & Stupek","Minnesota AK																				Asirvatham & Kostelny","Hall, Michael																													Holland, John																													McCleary, Patrick","Neg																																																		Neg																																																									Aff"
"Georgetown MS																				Mills & Shepherd","UT Dallas LO																				Loehr & Ogbuli","Waldinger, Patrick																													Watson, Hays																													Weil, Stephen","Neg																																																		Neg																																																		Neg"
"Georgia BR																				Boyce & Rice","Emory KG																				Karthikeyan & Gazmararian","Cram Helwich, David																													Hall, Heather																													Lastovica, Kyle","Neg																																																		Neg																													Aff"
"George Mason KK																				Kaye & Kwon","Wake Forest CH																				Clifford & Hurwitz","Buntin, Jeff																													Herndon, James																													Reed, Andrea","Aff																																											Neg																																																									Aff"
"Northwestern EM																				Esman & McCarty","Liberty CS																				Crane & Schiess","Butt, Neil																													Gannon, Seth																													Lopez, Leandra","Aff																																																		Aff																																																		Aff"
"Liberty BC																				Byram & Chiri","George Mason BO																				Brown & Oliver","Sciullo, Nick J.																													Taylor, Terrell																													Webster Dunn, Christy","Aff																																											Neg																																																		Neg"
