Aff,Neg,Judging,Win
"UC Berkeley OP																				Obuchi & Park","Nevada Las Vegas GH																				Gomez & Horn","Manuel, Brian																													Rubaie, Brian																													Thomas, Michelle","Neg																																																		Neg																																																		Neg"
