Aff,Neg,Judging,Win
"Michigan DM																				Donovan & Meyers-Levy","California, Berkeley MS																				Muppalla & Spurlock","Antonucci, Michael																													Green, Justin																													Lundeen, Geoff																													Lundeen, Sarah																													Mosley-Jensen, William","Aff																																											Neg																																																									Aff																																											Neg																																																		Neg"
"Wake Forest AS																				Athanasopoulos & Sugino","Georgia AR																				Agrawal & Ramanan","Herndon, James																													Hirn, Kevin																													Moore, Matthew																													Phillips, Scott																													Walmsley, Thayer","Neg																																																									Aff																																																		Aff																																																		Aff																																																		Aff"
"Emory FL																				Forman & Lowe","Southern California BL																				Berger & Larsen","Chowdhury, Amrut																													Feldman, Jonah																													Grasse, Donald																													Ogbuli, Anthony																													Ruffin, Ameena","Aff																																																		Aff																																																		Aff																																																		Aff																																											Neg"
"California, Berkeley WG																				Wimsatt & Gray","Harvard MS																				Midha & Sanjeev","Fifelski, Kurt																													Gannon, Seth																													Markoff, Andrew																													Repko, William																													Watson, Hays","Neg																																																		Neg																																																		Neg																																																		Neg																																																		Neg"
"Georgetown KL																				Knez & Louvis","Kentucky BT																				Bannister & Trufanov","Buntin, Jeff																													Gliniecki, Tom																													Malsin, Mikaela																													Strauss, David																													Wunderlich, Carly","Aff																																																		Aff																																											Neg																																																		Neg																																																									Aff"
"Missouri - Kansas City AT																				Aaron & Thomas","West Georgia MJ																				Michael & Jordan","Allsup, Andrew																													Krakoff, Joe																													Richey, Kate																													Smith, Elijah																													Snelling, Tyler","Neg																																																		Neg																																																									Aff																																											Neg																																																									Aff"
"Oklahoma WJ																				White & Juarez","Kansas DR																				Delph & Robinson","Green, LaToya																													Johnson, Willie																													montee, andy																													Wash, Ryan																													Whitley, Kevin","Neg																																																									Aff																																											Neg																																																		Neg																																																									Aff"
"Rutgers-Newark NM																				Nave & Murphy","Emory GK																				Gazmararian & Karthikeyan","Garner, Richard																													Gramzinski, Logan																													McBride, Brian																													Rebrovick, Tripp																													Shook, Lindsey","Neg																																																		Neg																													Aff																																																		Aff																																																																							Neg"
