Aff,Neg,Judging,Win
"St Mary's MP																				Magee & Perez","Cal State Fullerton BS																				Bencito & snyder","Barquin, Joseph																													Cooper, Deven																													Flores, Joseph","Aff																																																		Aff																																																																							Neg"
"Cal State Fullerton BuSc																				Burke & Schock","CSU - Northridge GP																				Ghanimian & Powell","Boroujeni, Tom																													Saez, Grace																													Steele, Orion","Aff																																																		Aff																																																		Aff"
