Aff,Neg,Judging,Win,Points/Ranks
"Michigan State AH																				Akins & Henderson","Wayne State AW																				Anton & Williams","Hampton, Jyleesa",Neg,"28																					Akins																													28.1																					Henderson																													28.5																					Anton																													28.4																					Williams"
"Indiana BP																				NONE & Perry","Vanderbilt SC																				Spingarn & Cohon","Sciullo, Nick J.",Neg,"-1 NONE 28																					Perry																													28.3																					Spingarn																													28.4																					Cohon"
"Michigan MP																				Mercado & Petrowski","Vanderbilt GK																				Gill & Kohlmaier","Chase, Allie",Aff,"28.4																					Mercado																													28.2																					Petrowski																													28																					Gill																													28.1																					Kohlmaier"
"Vanderbilt MK																				Markovich & Kenigsberg","Northern Iowa BF																				Berg & Folkers","Conklin, Elyse",Neg,"28.4																					Markovich																													28.6																					Kenigsberg																													28.3																					Berg																													28.7																					Folkers"
