Aff,Neg,Judging,Win
"Liberty GT																				Gulchuk & Thomas","Liberty HM																				Harrington & Myers",BYE,
"Binghamton HM																				Heed & Martin","George Mason LM																				Lockhart & Miller","Landrum, Andrew																													Revelins, Armands																													Santmyer, Katie","Aff																																																		Aff																																																																							Neg"
"George Mason CC																				Coon & Currier","Cornell KS																				Kabaria & Safer","Hall, Heather																													McGrath, Cynthia																													Woodruff, Austin","Aff																																																		Aff																																											Neg"
"Liberty BH																				Bishop & Hidalgo","Cornell SZ																				Salih & Zhou","Godbey, Samantha																													Steiner, Rebecca																													Weddington, Tommye","Neg																																																		Neg																																																		Neg"
