Aff,Neg,Judging,Win,Points/Ranks,Ranks
"Washington/Nevada Las Vegas LW																				Laughlin & Warren","Binghamton/Fresno State TM																				Tenorio & Marroquin","Dela Cruz, Liz",Neg,"4											28.4																					Laughlin																																								 3											28.5																					Warren																																								 1											28.8																					Tenorio																																								 2											28.6																					Marroquin",
"CSU Northridge BD																				Barbalace & Dighiera","Washington HT																				Hiatt & Taute","Keller, David",Aff,"2											28.6																					Barbalace																																								 4											28.4																					Dighiera																																								 1											28.7																					Hiatt																																								 3											28.5																					Taute",
"Weber State LR																				Leyba & Raso","Rochester MR																				Mathunjwa & Rutagarama","Barquin, Joseph",Aff,"1											29																					Leyba																																								 2											28.8																					Raso																																								 3											27																					Mathunjwa																																								 4											0																					Rutagarama",
"Southwestern CaSt																				Castillo & Stylez","Sacramento State/Oklahoma KA																				Khan & Alvarado Fierro","Campbell, Melanie",Neg,"3											28.1																					Stylez																																								 4											28																					Castillo																																								 1											28.5																					Khan																																								 2											28.2																					Alvarado Fierro",
"Southwestern SC																				Calles & Smiley","Nevada Las Vegas NT																				Nordberg & Taylor","Paul, Jonathan",Neg,"2											28.4																					Smiley																																								 4											28																					Calles																																								 3											28.3																					Nordberg																																								 1											28.8																					Taylor",
"Nevada Las Vegas VO																				O'Reilly & Vo","Washington EM																				Elizondo & Mains","Johnson, Willie",Neg,"4											27.5																					Vo																																								 2											28																					O'Reilly																																								 1											28.5																					Elizondo																																								 3											27.8																					Mains",
