Aff,Neg,Judging,Win,Points/Ranks
"Indiana KT																				Kalyan & NONE","Wayne State IM																				Matmanivong & Ibrahim","Pappas, Alex",Neg,"28.2																					Kalyan																																																									28.3																					Matmanivong																													28.4																					Ibrahim -1 NONE"
"Minnesota FK																				Fena & Kerner","Michigan ZP																				Zhu & Pinsky","DeLong, Brian",Aff,"28.8																					Fena																													28																					Kerner																													28.1																					Zhu																													27.8																					Pinsky"
