Aff,Neg,Judging,Win,Points/Ranks
"Washington SC																				Soneda & Carroll","Weber State/Southern California EW																				Elizarraraz & Walters","Conklin, Elyse",Neg,"29.4																					Soneda																													29.3																					Carroll																													29.5																					Elizarraraz																													29.6																					Walters"
"Nevada Las Vegas FP																				Ford & Pittman III","Washington MY																				Metz & Yang","Solice, Maggie",Neg,"28.6																					Ford																													28.5																					Pittman III																													28.8																					Metz																													28.7																					Yang"
"Nevada Las Vegas FJ																				Fagan & Jones","Washington BS																				Braun & Strand","Sergent-Leventhal, Mimi",Neg,"29																					Fagan																													29.2																					Jones																													28.6																					Braun																													29.3																					Strand"
"CSU Northridge CO																				Canterbury & Ohanessian","Fresno State SH																				Sansom & Hernandez","Saiedian, Ideen",Aff,"28.2																					Canterbury																													28.1																					Ohanessian																													27.7																					Sansom																													27.5																					Hernandez"
