Aff,Neg,Judging,Win
"Southern Methodist Boyd & Madathil																				Boyd & Madathil","Johnson County Community Choong & Keil																				Choong & Keil","Cheek, Ryan																													Cole, Riley																													Stroud, Micheal","Neg																																																		Neg																																																		Neg"
