Aff,Neg,Judging,Win,Points/Ranks,Ranks
"San Francisco State GH																				Grey & Haney","Arizona State MV																				Machorro & Vinson","bugrov, max",Neg,"4											28																					Grey																																								 3											28.1																					Haney																																								 2											28.2																					Machorro																																								 1											28.3																					Vinson",
"San Francisco State CR																				Carey & Raiford","Weber State HS																				Hall & Shoell","Barquin, Joseph",Neg,"4											28.2																					Carey																																								 3											28.3																					Raiford																																								 2											28.4																					Legionaires																																								 1											28.5																					Shoell",
"Cal State Fullerton CS																				Clark Villanueva & Stolarski","CSU Northridge CR																				Cable & Ramos","Symonds, Adam",Aff,"2											28.5																					Clark Villanueva																																								 1											28.6																					Stolarski																																								 3											28.4																					Cable																																								 4											28.3																					Ramos",
"San Francisco State SM																				Shaheed & Murray","CSU Northridge AB																				Aceves & Barbalace","Guevara, Omar",Aff,"2											28.1																					Shaheed																																								 1											28.2																					Murray																																								 3											28																					Aceves																																								 4											27.9																					Barbalace",
"San Francisco State GP																				Guzman & Perez","Cal State Fullerton HW																				Haney & Willett","Abbasi, Calvin",Neg,"1											28.5																					Guzman																																								 4											27																					Perez																																								 2											28																					Haney																																								 3											27.5																					Willett",
"SDSU CK																				Cureton & Kupersmid","Arizona State HQ																				Hobbs & Quint","Brownlow, Allison",Neg,"3											27.2																					Cureton																																								 4											27																					Kupersmid																																								 1											28.3																					Hobbs																																								 2											28																					Quint",
"Cal State Fullerton BC																				Bugrova & Cabrera","Weber State VR																				Raso & Veeder","Albiniak, Teddy",Neg,"2											28.4																					Bugrova																																								 4											28																					Cabrera																																								 1											28.5																					Veeder																																								 3											28.3																					Raso",
"Weber StateFresno SL																				Levin & Sanchez","Arizona State RB																				Brody & Redman","Eisenberg, Stephanie",Aff,"1											29.5																					Sanchez																																								 2											29																					Levin																																								 4											27																					Redman																																								 3											27.3																					Brody",
