Aff,Neg,Judging,Win
"Southern California BL																				Berger & Larsen","Northwestern CE																				Callahan & Esman","Grasse, Donald																													Hampton, Jyleesa																													Langr, Maddie","Aff																																																		Aff																																											Neg"
"Rutgers-Newark NM																				Nave & Murphy","Harvard MS																				Midha & Sanjeev","Fitzmier, Daniel																													Shook, Lindsey																													Vargason, Ava","Neg																																																		Neg																													Aff"
