Aff,Neg,Judging,Win
"Rutgers-Newark NM																				Nave & Murphy","Harvard MS																				Midha & Sanjeev","Eisenstadt, Michael																													Malsin, Mikaela																													Whitley, Kevin","Aff																																																		Aff																																																		Aff"
"UC Berkeley SM																				Spurlock & Muppalla","Wake Forest AS																				Athanasopoulos & Sugino","Bolman, Brad																													Hampton, Jyleesa																													Kennedy, Patrick","Aff																																																		Aff																																																																							Neg"
