Aff,Neg,Judging,Win,Points/Ranks
"UT Dallas BS																				Bawany & Sanchez","Johnson County Community CS																				Coble & Swanson","Justice, Jacob",Aff,"29																					Bawany																													28.7																					Sanchez																													28.6																					Coble																													28.8																					Swanson"
"UT San Antonio WW																				Weathersby & Woeppel","Johnson County Community FS																				Farris & Stockdale","Sternhagen, Fred",Aff,"28.5																					Weathersby																													28.6																					Woeppel																													28.3																					Farris																													28.2																					Stockdale"
"UT San Antonio HG																				Hernandez & Gomez","Emporia State MW																				Mathias & Wathke","Eisenstadt, Michael",Neg,"27.9																					Hernandez																													27.8																					Gomez																													27.7																					Mathias																													28																					Wathke"
"Wichita State SW																				S & Wedel","Emporia State LS																				Lord & Simpson","Brower, Brenden",Aff,"29.2																					Sherrow																													29.1																					Wedel																													28.7																					Lord																													28.6																					Simpson"
