Aff,Neg,Judging,Win
"George Mason HL																				Hansen & Lisik","Trinity CT																				Conrad & Terrace","Marianetti, Jadon																													Revelins, Armands																													Spivey, Aubrey","Neg																																																									Aff																																											Neg"
"Capital HL																				Hecht & Loury","Cornell TK																				Tilmes & Kelly","Joiner, Brina																													Nagy, John																													Ridley, Sean","Aff																																																		Aff																																											Neg"
