Aff,Neg,Judging,Win
"Binghamton AY																				Allan & Yan","Weber State HR																				Hall & Rawle","Weitz, Mike																													Albiniak, Teddy																													Cooper, Deven","Neg																																																									Aff																																																		Aff"
"Gonzaga BE																				Basler & Elias","Arizona State SR																				Ram & Suresh","Cram, Travis																													Koehle, Joe																													Loghry, Chris","Neg																																																									Aff																																											Neg"
