Aff,Neg,Judging,Win,Points/Ranks
"Navy MG																				Mueller & Gutierrez","George Mason KM																				Kaye & Melton","Hall, Heather",Neg,"27.7																					Mueller																													27.8																					Gutierrez																													28.5																					Kaye																													29																					Melton"
"James Madison GC																				Gamboa & Cooper","Wake Forest BS																				Bapat & Sumner","Edwards, Meagan",Aff,"29.5																					Gamboa																													29.4																					Cooper																													29.1																					Bapat																													29.2																					Sumner"
"UT Dallas BJ																				Becker & Johnson","James Madison CD																				Conroy & Deihl","O'Gorman, Danielle",Aff,"29.1																					Becker																													29																					Johnson																													28.5																					Conroy																													28.7																					Deihl"
"UT Dallas RG																				Rizvi & Gilbert","Minnesota AL																				Asirvatham & Leburu","Lastovica, Kyle",Neg,"28.5																					Rizvi																													28.4																					Gilbert																													29.1																					Asirvatham																													29																					Leburu"
"Northern Iowa KM																				Kuiper & Miller","Wake Forest NW																				Nys & Williams","Revelins, Armands",Neg,"28.3																					Kuiper																													28.5																					Miller																													29.2																					Nys																													29																					Williams"
"James Madison MC																				Montiero & Cerja","Washington TT																				Taute & Thomas","McCleary, Patrick",Neg,"28.2																					Montiero																													28.3																					Cerja																													28.4																					Taute																													28.5																					Thomas"
